,maoyanID,name,release_date,online_days,rating,box_week,box,box_day,week_want,IMAX,gen_科幻,gen_纪录片,gen_爱情,gen_悬疑,gen_冒险,gen_喜剧,gen_恐怖,gen_动作,gen_惊悚,gen_动画,gen_家庭,gen_剧情,gen_奇幻,gen_犯罪,summer,festival,region_中国大陆,region_中国港澳台,region_美国,region_日本,region_印度,region_其他,director_famous,actor_famous,IP_rewrite
245,1182289,一纸婚约,2018/6/8,7,6.4,596000,751000,261000,6439,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,0
246,1203210,凤凰城遗忘录,2018/6/22,7,6.4,626000,749000,420000,6719,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0
247,1235456,冒牌搭档,2018/11/30,14,6.3,1156000,1467000,665000,2049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
248,1220437,梦境之源,2018/11/16,7,6.3,199000,288000,120000,1381,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
249,342412,超能泰坦,2018/10/12,21,5.9,12072000,14276000,6227000,12739,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,0
250,1229915,中国合伙人2,2018/12/18,31,5.8,8609000,20290000,4051000,6382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,1
251,346336,冰封迷案,2018/4/20,8,5.8,255000,519000,91000,1014,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
252,1229749,宝贝儿,2018/10/19,21,5.7,21550000,24724000,10872000,12699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,0
253,568602,无眸之杀,2018/3/23,21,5.7,525000,982000,218000,2942,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
254,1234049,灵魂契约,2018/10/26,19,5.6,1445000,2737000,500000,1883,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
255,345655,云南虫谷,2018/12/29,32,5.5,98996000,150000000,64725000,49344,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,1
256,344540,灵魂当铺之时间典当,2018/3/9,31,5.5,740000,1284000,353000,2572,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
257,1229950,午夜整容室,2018/12/14,30,5.5,1414000,3233000,493000,4986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
258,1227002,黑暗深处之惊魂夜,2018/10/19,15,5.4,1264000,2278000,445000,1515,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
259,1222188,惊慌失色之诡寓,2018/8/24,31,5.1,910000,2072000,398000,7188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0
260,1220905,毛骨悚然之红衣男孩,2018/6/1,14,5.1,844000,1480000,372000,4971,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
261,344419,七号公馆,2018/5/11,28,5.1,291000,616000,117000,3028,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
262,1238695,瞳灵公馆,2018/11/2,22,5.1,1337000,2313000,437000,1752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
263,1220908,恐怖浴室,2018/6/8,28,4.9,1228000,2537000,473000,3596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
264,1189514,断片之险途夺宝,2018/12/29,22,4.8,36643000,50387000,23928000,17713,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,0
265,1213057,无迹可寻,2018/2/9,28,4.5,156000,362000,88000,359,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0
266,1210869,午夜十二点,2018/4/28,32,4.4,568000,2356000,261000,3363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0
267,1221388,姽婳,2018/6/29,18,4.4,328000,758000,111000,2023,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0
268,1217141,午夜幽灵,2018/10/12,22,4.2,1962000,3374000,793000,3276,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
269,78490,冰封侠:时空行者,2018/11/2,23,4.1,27185000,34493000,12669000,14406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,1,0,0
270,1227737,男生宿舍,2018/8/31,29,4,1013000,2387000,388000,6151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0
271,1221379,细思极恐,2018/7/6,35,4,555000,1502000,226000,3539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0
272,1205320,玲珑井,2018/3/16,29,3.5,1069000,1984000,442000,2706,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
273,1206209,开学悸,2018/11/9,28,3.5,667000,1370000,328000,1282,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
274,666793,恐怖快递,2018/11/23,22,3.2,1140000,2265000,424000,5161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
275,1212344,凌晨两点半,2018/4/13,30,2.7,652000,1868000,268000,3708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
276,345036,地球最后的夜晚,2018/12/31,19,2.6,280000000,282000000,262000000,53786,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
277,1206605,绿皮书,2019/3/1,56,9.5,114000000,477000000,25144000,34521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,1,1
278,1167831,波西米亚狂想曲,2019/3/22,48,9.5,41776000,98722000,10289000,17316,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
279,1218727,何以为家,2019/4/29,34,9.3,167000000,320000000,12253000,98145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,1,0,0,1,0,0,0
280,1235560,白蛇：缘起,2019/1/11,53,9.3,41233000,448000000,9755000,21172,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,1
281,883196,一个母亲的复仇,2019/5/10,22,9.3,38832000,74260000,9673000,26497,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0
282,1212492,老师·好,2019/3/22,65,9.3,80087000,353000000,16586000,21852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
283,248906,流浪地球,2019/2/5,91,9.2,2020000000,4654000000,188000000,69354,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,1,1,1
284,1220571,我的英雄学院：两位英雄,2019/3/15,27,9.2,31723000,38743000,10512000,39367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,1
285,1239281,港珠澳大桥,2019/5/1,25,9.2,1038000,3849000,394000,7273,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0
286,248172,复仇者联盟4：终局之战,2019/4/24,32,9.1,2224000000,4178000000,534000000,242258,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,1,0,0,0,0,1,1
287,1206875,大黄蜂,2019/1/4,52,9.1,404000000,1147000000,110000000,57988,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,1,1
288,1211727,反贪风暴4,2019/4/4,54,9.1,352000000,792000000,78543000,56419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,1,1
289,1243239,熊出没·原始时代,2019/2/5,68,9.1,423000000,714000000,73660000,38136,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,1
290,1214652,朝花夕誓-于离别之朝束起约定之花,2019/2/22,21,9.1,10720000,17222000,3569000,20781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,1,0
291,1217351,德鲁大叔,2019/1/11,25,9.1,7027000,12077000,2452000,19705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0
292,1174518,“大”人物,2019/1/10,32,9.1,124000000,379000000,14560000,12476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
293,1239544,调音师,2019/4/3,52,9.1,91044000,324000000,7112000,11639,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,1
294,476263,天上再见,2019/4/30,17,9.1,1244000,2435000,240000,5895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,1
295,1250341,夏目友人帐,2019/3/7,31,9,84040000,115000000,19389000,83298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,1,1
296,247295,驯龙高手3,2019/3/1,57,9,218000000,366000000,54951000,60089,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,1,1
297,410629,阿丽塔：战斗天使,2019/2/22,60,9,435000000,895000000,125000000,72397,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,1
298,346765,小飞象,2019/3/29,32,9,72258000,147000000,12801000,18656,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,1,1,1
299,1205582,今夜在浪漫剧场,2019/2/14,19,9,10004000,12313000,6558000,12534,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,1,0
300,1215867,一条狗的回家路,2019/1/18,18,9,19913000,36436000,7152000,14858,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0
301,342893,进京城,2019/5/10,17,9,3423000,5570000,1826000,4585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
302,1205909,祈祷落幕时,2019/4/12,31,9,29408000,67485000,8064000,11579,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,1,1
303,1229697,四个春天,2019/1/4,32,9,3132000,10583000,708000,4054,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
304,1239844,钢铁飞龙之奥特曼崛起,2019/1/18,40,8.9,11533000,42592000,3241000,8169,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,1
305,1216025,欢迎来北方II,2019/5/10,7,8.9,889000,1170000,551000,1550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,1
306,1218091,飞驰人生,2019/2/5,58,8.8,1048000000,1716000000,319000000,73719,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,1,1,0
307,507792,地久天长,2019/3/22,45,8.8,24539000,45065000,6619000,22486,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,1,1,0
308,341989,养家之人,2019/1/11,25,8.8,3920000,6307000,1380000,5690,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
309,341139,惊奇队长,2019/3/8,33,8.7,597000000,1033000000,214000000,94727,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,1
310,1238862,我想吃掉你的胰脏,2019/1/18,18,8.7,13605000,23887000,5731000,25418,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,0
311,1219670,海市蜃楼,2019/3/28,29,8.7,65416000,110000000,5277000,11856,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
312,1132519,22年后的自白,2019/1/11,22,8.7,3349000,5342000,1207000,6635,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,1
313,1211412,神奇乐园历险记,2019/4/19,32,8.7,21974000,46619000,2448000,3575,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,0
314,1220833,燃点,2019/1/11,25,8.7,1917000,8195000,530000,2210,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
315,344262,一吻定情,2019/2/14,29,8.6,130000000,173000000,91298000,47850,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,1
316,1238846,密室逃生,2019/1/18,33,8.6,56913000,232000000,12659000,15771,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0
317,345172,奎迪：英雄再起,2019/1/4,21,8.6,11573000,17130000,3947000,10758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,1,1
318,344869,疯狂的外星人,2019/2/5,31,8.5,1455000000,2201000000,408000000,83191,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,1,0,0,0,1,1,1
319,346629,大侦探皮卡丘,2019/5/10,22,8.5,275000000,420000000,74973000,68450,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,1,0,0,0,0,1
320,341220,乐高大电影2,2019/3/22,25,8.5,15443000,18437000,2059000,7711,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,1,1
321,445609,罗马,2019/5/10,17,8.5,2748000,4209000,735000,4186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
322,341229,命运之夜——天之杯：恶兆之花,2019/1/11,26,8.4,24574000,31618000,11371000,30213,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,1
323,343455,五十米之恋,2019/2/14,8,8.4,1148000,1368000,868000,6190,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
324,888384,森林奇缘,2019/1/18,18,8.4,3348000,7974000,1152000,4064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
325,1225543,魔神Z,2019/3/8,7,8.4,284000,408000,93000,4948,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,1
326,672279,雪暴,2019/4/30,25,8.3,19511000,27581000,5232000,11521,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,0,0,0,0,0
327,457445,掠食城市,2019/1/18,19,8.3,28360000,50486000,9381000,12578,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,1,0,0,1
328,1228761,把哥哥退货可以吗,2019/3/15,14,8.3,1401000,1752000,691000,4381,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
329,1243904,动物出击,2019/4/30,13,8.2,2821000,3153000,1156000,3643,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,1,0,0
330,343987,精灵怪物：疯狂之旅,2019/3/29,24,8.2,4718000,6262000,838000,4490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,0
331,1229799,过春天,2019/3/15,20,8.2,5920000,9942000,2318000,6392,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
332,1263355,狗眼看人心,2019/4/20,21,8.1,12128000,18475000,6433000,10611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,0
333,1206415,虫林大作战,2019/4/13,22,8.1,6628000,7635000,3368000,2830,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,1,0,0,1
334,1204080,战斗民族养成记,2019/1/24,13,8.1,4861000,8034000,1112000,2702,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,0
335,580298,新喜剧之王,2019/2/5,45,8,534000000,624000000,272000000,86350,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,0,0,0,0,1,1,0
336,1216383,比悲伤更悲伤的故事,2019/3/14,60,8,331000000,953000000,19131000,60839,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,1,0
337,1197466,三重威胁之跨国大营救,2019/3/14,14,8,331000000,953000000,19131000,1527,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0
338,1240859,闯堂兔3囧囧时光机,2019/1/18,18,7.9,2972000,4883000,1509000,5440,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0
339,1230152,撞死了一只羊,2019/4/26,21,7.9,4667000,10447000,1672000,5701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,1
